4.607417481703545491e+04 2.524583023296137617e+04 2.735598105023410881e+03 1.017067747560700241e+03 -9.921460519321401080e+03
2.524583023296135434e+04 6.735020336189208319e+05 -1.017832797821118438e+05 -2.079391531364509501e+04 -8.608393237286950462e+05
2.735598105023408152e+03 -1.017832797821118438e+05 1.633891422160935508e+04 3.399407371543533827e+03 1.335182173556739581e+05
1.017067747560699104e+03 -2.079391531364509501e+04 3.399407371543533827e+03 7.160414429973980077e+02 2.735020508403762869e+04
-9.921460519321455649e+03 -8.608393237286950462e+05 1.335182173556739581e+05 2.735020508403762869e+04 1.116792972450698726e+06
